Decoded CTC model's output,	LLM Predicted Label,	Original True Label,	Are they the same
eigh,	eight,	eight,	True
five,	five,	five,	True
ninen,	nine,	nine,	True
zeroe,	zero,	zero,	True
one,	one,	one,	True
oune,	one,	four,	False
fur,	four,	four,	True
to,	two,	zero,	False
fivn,	five,	seven,	False
six,	six,	six,	True
nine,	nine,	nine,	True
r,	four,	six,	False
three,	three,	three,	True
sfevef,	five,	seven,	False
etwo,	two,	two,	True
ew,	two,	zero,	False
eighe,	eight,	eight,	True
o,	four,	two,	False
on,	one,	one,	True
iue,	nine,	seven,	False
eirof,	zero,	zero,	True
zeroe,	zero,	zero,	True
twoe,	two,	two,	True
ion,	nine,	four,	False
five,	five,	five,	True
on,	one,	one,	True
shroe,	three,	zero,	False
ninef,	nine,	nine,	True
sie,	six,	six,	True
twof,	two,	two,	True
seve,	seven,	seven,	True
e,	three,	three,	True
zern,	three,	zero,	False
ni,	nine,	one,	False
four,	four,	four,	True
two,	two,	two,	True
tweg,	two,	two,	True
three,	three,	three,	True
thr,	three,	zero,	False
tw,	two,	six,	False
hsev,	seven,	seven,	True
two,	two,	two,	True
nin,	nine,	nine,	True
seix,	six,	zero,	False
tw,	two,	two,	True
to,	two,	two,	True
eigh,	eight,	eight,	True
n,	nine,	nine,	True
fiour,	four,	four,	True
eig,	eight,	eight,	True
zeiro,	zero,	zero,	True
,	nine,	one,	False
ni,	nine,	nine,	True
zero,	zero,	zero,	True
nine,	nine,	nine,	True
toe,	two,	three,	False
fiv,	five,	five,	True
seven,	seven,	seven,	True
nf,	nine,	one,	False
twg,	two,	two,	True
e,	three,	nine,	False
nin,	nine,	nine,	True
ene,	nine,	seven,	False
,	six,	three,	False
one,	one,	one,	True
zer,	zero,	zero,	True
nine,	nine,	nine,	True
zer,	zero,	zero,	True
three,	three,	three,	True
six,	six,	six,	True
e,	three,	six,	False
five,	five,	five,	True
eigh,	eight,	eight,	True
e,	three,	five,	False
t,	two,	three,	False
hre,	three,	three,	True
tw,	two,	six,	False
tw,	two,	two,	True
he,	three,	three,	True
r,	four,	six,	False
eix,	six,	zero,	False
fivtit,	five,	five,	True
fo,	four,	four,	True
eghe,	eight,	eight,	True
five,	five,	five,	True
nine,	nine,	nine,	True
t,	two,	three,	False
tw,	two,	two,	True
six,	six,	six,	True
fiv,	five,	five,	True
five,	five,	five,	True
six,	six,	six,	True
f,	five,	four,	False
eigh,	eight,	eight,	True
one,	one,	one,	True
nine,	nine,	nine,	True
zero,	zero,	zero,	True
f,	four,	two,	False
sevn,	seven,	seven,	True
fiv,	five,	five,	True
for,	four,	four,	True
fiv,	five,	five,	True
eight,	eight,	eight,	True
eght,	eight,	eight,	True
sev,	seven,	seven,	True
eight,	eight,	eight,	True
fo,	four,	four,	True
nin,	nine,	nine,	True
sev,	seven,	seven,	True
two,	two,	two,	True
tre,	three,	three,	True
o,	nine,	zero,	False
serxoev,	seven,	seven,	True
fi,	five,	five,	True
tw,	two,	two,	True
fo,	four,	four,	True
twohre,	three,	three,	True
fur,	four,	four,	True
ur,	four,	one,	False
twhor,	two,	three,	False
i,	nine,	five,	False
eig,	eight,	eight,	True
sev,	seven,	seven,	True
fo,	four,	four,	True
thr,	three,	three,	True
zero,	zero,	zero,	True
zeroro,	zero,	zero,	True
seiv,	five,	seven,	False
fev,	five,	seven,	False
twoin,	two,	two,	True
nin,	nine,	nine,	True
two,	two,	two,	True
twh,	two,	three,	False
n,	nine,	nine,	True
fo,	four,	four,	True
th,	three,	three,	True
ev,	five,	five,	True
one,	one,	one,	True
zeroni,	zero,	zero,	True
si,	six,	six,	True
six,	six,	six,	True
to,	two,	two,	True
nine,	nine,	nine,	True
firt,	four,	four,	True
eighe,	eight,	eight,	True
tigh,	eight,	eight,	True
five,	five,	five,	True
eight,	eight,	eight,	True
sixf,	six,	six,	True
fivet,	five,	five,	True
zero,	zero,	zero,	True
twhre,	three,	three,	True
fiv,	five,	five,	True
twore,	two,	three,	False
nine,	nine,	nine,	True
fiv,	five,	five,	True
nin,	nine,	nine,	True
fur,	four,	four,	True
nine,	nine,	nine,	True
five,	five,	five,	True
t,	two,	three,	False
i,	nine,	six,	False
seigon,	seven,	seven,	True
sev,	seven,	seven,	True
to,	two,	three,	False
one,	one,	one,	True
four,	four,	four,	True
sevnf,	seven,	seven,	True
,	seven,	seven,	True
tr,	three,	two,	False
i,	nine,	zero,	False
ix,	six,	zero,	False
eightf,	eight,	eight,	True
one,	one,	one,	True
zro,	zero,	zero,	True
ro,	four,	zero,	False
thr,	three,	three,	True
ter,	three,	two,	False
ro,	two,	zero,	False
sixs,	six,	six,	True
sir,	three,	six,	False
on,	one,	one,	True
twre,	two,	three,	False
onei,	one,	one,	True
tohrete,	three,	three,	True
sixf,	six,	six,	True
eo,	two,	zero,	False
twof,	two,	two,	True
sivf,	five,	six,	False
ght,	eight,	eight,	True
r,	four,	zero,	False
itrf,	three,	three,	True
seiv,	five,	seven,	False
seve,	seven,	seven,	True
of,	four,	one,	False
,	three,	three,	True
eigh,	eight,	eight,	True
one,	one,	one,	True
ig,	nine,	eight,	False
eroe,	zero,	zero,	True
ninf,	nine,	nine,	True
fif,	five,	six,	False
fivnein,	five,	seven,	False
to,	two,	two,	True
fur,	four,	four,	True
nine,	nine,	nine,	True
fourf,	four,	four,	True
fiv,	five,	five,	True
fourf,	four,	four,	True
sev,	seven,	seven,	True
zhro,	zero,	zero,	True
on,	one,	one,	True
nine,	nine,	nine,	True
twof,	two,	two,	True
seven,	seven,	seven,	True
twt,	two,	two,	True
ir,	three,	zero,	False
ninef,	nine,	nine,	True
sixe,	six,	six,	True
fu,	four,	four,	True
four,	four,	four,	True
zerx,	zero,	zero,	True
zero,	zero,	zero,	True
nin,	nine,	nine,	True
six,	six,	six,	True
on,	one,	one,	True
nin,	nine,	nine,	True
twoe,	two,	zero,	False
nin,	nine,	nine,	True
nin,	nine,	nine,	True
ninef,	nine,	nine,	True
,	five,	two,	False
zer,	zero,	zero,	True
twrni,	two,	three,	False
zer,	zero,	zero,	True
sevnf,	seven,	seven,	True
furf,	four,	four,	True
twe,	two,	two,	True
twf,	two,	two,	True
seveh,	seven,	seven,	True
fur,	four,	four,	True
nin,	nine,	nine,	True
onf,	one,	one,	True
tohri,	three,	three,	True
five,	five,	five,	True
fenour,	four,	four,	True
twhre,	three,	three,	True
on,	one,	one,	True
fof,	four,	four,	True
ein,	one,	seven,	False
two,	two,	two,	True
three,	three,	three,	True
e,	three,	six,	False
tou,	two,	three,	False
fouf,	four,	four,	True
one,	one,	one,	True
fin,	five,	five,	True
eighe,	eight,	eight,	True
f,	four,	one,	False
sixf,	six,	six,	True
tw,	two,	two,	True
five,	five,	nine,	False
si,	six,	six,	True
ounf,	nine,	one,	False
fiv,	five,	five,	True
two,	two,	two,	True
eightf,	eight,	eight,	True
foure,	four,	four,	True
zer,	zero,	zero,	True
nin,	nine,	nine,	True
fivf,	five,	five,	True
xthe,	six,	three,	False
one,	one,	one,	True
six,	six,	six,	True
eig,	eight,	eight,	True
foe,	four,	four,	True
fivef,	five,	five,	True
on,	one,	one,	True
nig,	nine,	eight,	False
twf,	two,	two,	True
tw,	two,	two,	True
seven,	seven,	seven,	True
sevn,	seven,	seven,	True
tw,	two,	two,	True
six,	six,	six,	True
z,	two,	seven,	False
on,	one,	one,	True
six,	six,	six,	True
en,	one,	nine,	False
on,	one,	one,	True
six,	six,	six,	True
two,	two,	two,	True
foure,	four,	four,	True
eig,	eight,	eight,	True
ein,	one,	eight,	False
ig,	eight,	eight,	True
zero,	zero,	zero,	True
two,	two,	two,	True
eig,	eight,	eight,	True
twe,	two,	two,	True
ig,	nine,	eight,	False
eig,	eight,	eight,	True
fi,	five,	four,	False
zero,	zero,	zero,	True
six,	six,	six,	True
sixfix,	six,	six,	True
sivn,	seven,	seven,	True
fiv,	five,	five,	True
on,	one,	one,	True
tw,	two,	two,	True
threig,	three,	three,	True
twe,	two,	two,	True
eig,	eight,	eight,	True
twf,	two,	two,	True
zr,	zero,	zero,	True
zsix,	six,	zero,	False
f,	five,	four,	False
eig,	eight,	eight,	True
sin,	seven,	seven,	True
zero,	zero,	zero,	True
,	three,	four,	False
nine,	nine,	nine,	True
fon,	four,	four,	True
eve,	five,	seven,	False
in,	five,	three,	False
,	three,	zero,	False
five,	five,	five,	True
six,	six,	six,	True
twx,	two,	six,	False
ix,	six,	six,	True
tw,	two,	two,	True
twr,	two,	zero,	False
tw,	two,	two,	True
one,	one,	one,	True
sive,	five,	seven,	False
n,	nine,	one,	False
fn,	five,	four,	False
zro,	zero,	zero,	True
onen,	one,	one,	True
eigh,	eight,	eight,	True
fu,	four,	four,	True
n,	nine,	nine,	True
siv,	five,	seven,	False
on,	one,	one,	True
eig,	eight,	eight,	True
five,	five,	five,	True
eigh,	eight,	eight,	True
nine,	nine,	nine,	True
er,	three,	zero,	False
eig,	eight,	eight,	True
f,	four,	four,	True
g,	three,	eight,	False
tsixf,	six,	six,	True
sivn,	seven,	seven,	True
zro,	zero,	zero,	True
on,	one,	one,	True
nin,	nine,	nine,	True
iw,	two,	zero,	False
fi,	five,	five,	True
th,	two,	two,	True
eigh,	eight,	eight,	True
sirx,	six,	six,	True
zero,	zero,	zero,	True
,	three,	eight,	False
tw,	two,	two,	True
w,	two,	two,	True
tw,	two,	two,	True
ni,	nine,	nine,	True
siv,	five,	seven,	False
nin,	nine,	nine,	True
e,	three,	eight,	False
oni,	nine,	two,	False
fn,	five,	four,	False
n,	nine,	one,	False
nin,	nine,	nine,	True
three,	three,	three,	True
e,	three,	one,	False
ine,	nine,	nine,	True
thr,	three,	three,	True
i,	one,	six,	False
ehr,	four,	three,	False
nin,	nine,	nine,	True
two,	two,	two,	True
tw,	two,	two,	True
one,	one,	one,	True
two,	two,	two,	True
in,	five,	one,	False
in,	five,	one,	False
ig,	nine,	eight,	False
nine,	nine,	nine,	True
sixf,	six,	six,	True
eigh,	eight,	eight,	True
seiv,	five,	seven,	False
nin,	nine,	nine,	True
f,	five,	four,	False
four,	four,	four,	True
twh,	two,	three,	False
two,	two,	two,	True
seven,	seven,	seven,	True
one,	one,	one,	True
on,	one,	one,	True
eign,	nine,	eight,	False
one,	one,	one,	True
x,	six,	seven,	False
e,	three,	eight,	False
five,	five,	five,	True
five,	five,	five,	True
w,	two,	two,	True
five,	five,	five,	True
eig,	eight,	eight,	True
tw,	two,	two,	True
fure,	four,	four,	True
the,	three,	three,	True
t,	two,	three,	False
fivef,	five,	five,	True
sixe,	six,	six,	True
foure,	four,	four,	True
iw,	two,	zero,	False
fiv,	five,	five,	True
nine,	nine,	nine,	True
one,	one,	one,	True
six,	six,	six,	True
foure,	four,	four,	True
sevx,	seven,	seven,	True
eig,	eight,	eight,	True
toe,	two,	three,	False
one,	one,	one,	True
fiv,	five,	five,	True
twe,	two,	two,	True
ie,	three,	zero,	False
two,	two,	three,	False
ze,	three,	zero,	False
nine,	nine,	nine,	True
tie,	two,	three,	False
six,	six,	six,	True
si,	six,	six,	True
nine,	nine,	nine,	True
eigh,	eight,	eight,	True
one,	one,	one,	True
seve,	seven,	seven,	True
sens,	seven,	seven,	True
eigh,	eight,	eight,	True
o,	four,	three,	False
eig,	eight,	eight,	True
eighe,	eight,	eight,	True
two,	two,	two,	True
ie,	three,	nine,	False
f,	five,	one,	False
ighe,	eight,	eight,	True
sevsexe,	seven,	seven,	True
ine,	nine,	nine,	True
e,	three,	zero,	False
fe,	five,	four,	False
seve,	seven,	three,	False
seve,	seven,	six,	False
sevne,	seven,	seven,	True
tw,	two,	two,	True
sive,	five,	three,	False
eighe,	eight,	eight,	True
fovure,	four,	four,	True
twoe,	two,	three,	False
siv,	five,	three,	False
five,	five,	five,	True
seve,	seven,	six,	False
zero,	zero,	zero,	True
nine,	nine,	nine,	True
twe,	two,	two,	True
sie,	six,	seven,	False
one,	one,	one,	True
twxe,	two,	two,	True
tohre,	three,	three,	True
evre,	five,	three,	False
foe,	four,	four,	True
eighe,	eight,	eight,	True
nine,	nine,	nine,	True
five,	five,	five,	True
sig,	six,	six,	True
five,	five,	five,	True
eige,	eight,	eight,	True
fone,	one,	one,	True
veoe,	five,	zero,	False
sixe,	six,	six,	True
nine,	nine,	nine,	True
five,	five,	five,	True
ieix,	six,	eight,	False
for,	four,	four,	True
one,	one,	one,	True
sixf,	six,	six,	True
eighe,	eight,	eight,	True
twoe,	two,	two,	True
wof,	two,	eight,	False
nine,	nine,	nine,	True
feive,	five,	five,	True
two,	two,	two,	True
sixe,	six,	six,	True
fivre,	five,	four,	False
one,	one,	one,	True
ze,	three,	zero,	False
sixe,	six,	six,	True
tw,	two,	two,	True
fiveig,	five,	five,	True
sixe,	six,	six,	True
one,	one,	one,	True
seve,	seven,	seven,	True
enighe,	nine,	eight,	False
enie,	nine,	eight,	False
eighfive,	eight,	eight,	True
foure,	four,	four,	True
eve,	five,	eight,	False
tsi,	six,	seven,	False
in,	one,	zero,	False
onreig,	one,	one,	True
sixf,	six,	six,	True
three,	three,	three,	True
two,	two,	two,	True
two,	two,	two,	True
sevnxe,	seven,	seven,	True
nine,	nine,	nine,	True
onf,	one,	one,	True
sev,	seven,	seven,	True
twx,	two,	six,	False
sixe,	six,	six,	True
fovure,	four,	four,	True
sixe,	six,	six,	True
tigoe,	nine,	eight,	False
eigf,	eight,	eight,	True
tweg,	two,	two,	True
eroe,	zero,	zero,	True
sxore,	six,	three,	False
fonre,	four,	four,	True
eighe,	eight,	eight,	True
twoe,	two,	three,	False
seixe,	six,	six,	True
five,	five,	five,	True
four,	four,	four,	True
tixe,	nine,	three,	False
twoe,	two,	zero,	False
eihe,	nine,	eight,	False
ninen,	nine,	nine,	True
eigh,	eight,	eight,	True
five,	five,	five,	True
iheni,	nine,	eight,	False
ninein,	nine,	nine,	True
sero,	zero,	zero,	True
xe,	six,	zero,	False
twoe,	two,	two,	True
thne,	three,	two,	False
nive,	five,	nine,	False
foure,	four,	four,	True
sive,	five,	seven,	False
thro,	three,	zero,	False
fre,	three,	four,	False
eri,	three,	zero,	False
sen,	seven,	seven,	True
fovur,	four,	four,	True
ine,	nine,	nine,	True
zerof,	zero,	zero,	True
zeroeig,	eight,	zero,	False
six,	six,	six,	True
nenig,	nine,	eight,	False
zeoe,	zero,	zero,	True
eighe,	eight,	eight,	True
five,	five,	five,	True
one,	one,	one,	True
fiv,	five,	eight,	False
ser,	three,	seven,	False
zeroe,	zero,	zero,	True
itit,	eight,	eight,	True
five,	five,	five,	True
zeroe,	zero,	zero,	True
twoe,	two,	two,	True
six,	six,	six,	True
sixe,	six,	six,	True
eigh,	eight,	eight,	True
eight,	eight,	eight,	True
e,	three,	seven,	False
nin,	nine,	nine,	True
five,	five,	five,	True
siwe,	six,	seven,	False
nine,	nine,	nine,	True
fue,	five,	four,	False
twre,	two,	three,	False
s,	five,	eight,	False
fo,	four,	four,	True
five,	five,	five,	True
nin,	nine,	nine,	True
fon,	one,	four,	False
e,	three,	five,	False
four,	four,	four,	True
te,	three,	three,	True
hix,	six,	three,	False
eighe,	eight,	eight,	True
sx,	six,	six,	True
toe,	two,	two,	True
one,	one,	one,	True
e,	three,	three,	True
in,	five,	eight,	False
ni,	nine,	nine,	True
six,	six,	six,	True
three,	three,	three,	True
seve,	seven,	seven,	True
eighixe,	eight,	eight,	True
ne,	nine,	nine,	True
one,	one,	one,	True
five,	five,	five,	True
riof,	four,	six,	False
the,	two,	three,	False
zro,	zero,	zero,	True
six,	six,	six,	True
four,	four,	four,	True
f,	five,	four,	False
sio,	three,	zero,	False
two,	two,	two,	True
four,	four,	four,	True
onrn,	one,	four,	False
tw,	two,	three,	False
eigh,	eight,	eight,	True
five,	five,	five,	True
three,	three,	three,	True
five,	five,	five,	True
tre,	three,	three,	True
e,	three,	three,	True
feivein,	five,	seven,	False
sev,	seven,	seven,	True
six,	six,	six,	True
fiv,	five,	five,	True
,	seven,	two,	False
tw,	two,	two,	True
sr,	three,	zero,	False
te,	three,	two,	False
nen,	nine,	one,	False
five,	five,	five,	True
tni,	nine,	three,	False
o,	four,	one,	False
twi,	two,	two,	True
sire,	five,	zero,	False
foure,	four,	four,	True
fiv,	five,	five,	True
the,	seven,	three,	False
o,	four,	one,	False
fo,	four,	four,	True
zeiro,	zero,	zero,	True
th,	three,	three,	True
te,	three,	three,	True
nine,	nine,	nine,	True
sve,	five,	seven,	False
foeg,	four,	four,	True
we,	three,	three,	True
ive,	five,	five,	True
ze,	three,	zero,	False
eg,	nine,	three,	False
nine,	nine,	nine,	True
fure,	four,	four,	True
nine,	nine,	nine,	True
fieg,	five,	five,	True
zer,	zero,	zero,	True
seve,	seven,	seven,	True
oine,	nine,	one,	False
fine,	nine,	five,	False
eroe,	zero,	zero,	True
eighe,	eight,	eight,	True
twroe,	two,	two,	True
e,	three,	three,	True
sive,	five,	seven,	False
ioe,	nine,	one,	False
one,	one,	one,	True
zeroe,	zero,	zero,	True
fo,	four,	four,	True
nine,	nine,	nine,	True
sixeine,	six,	seven,	False
six,	six,	six,	True
fiveni,	five,	five,	True
threin,	three,	three,	True
two,	two,	two,	True
foe,	four,	four,	True
sixe,	six,	six,	True
twe,	two,	three,	False
zhere,	three,	zero,	False
foure,	four,	four,	True
tioe,	two,	six,	False
one,	one,	one,	True
shre,	three,	zero,	False
hr,	four,	six,	False
nine,	nine,	nine,	True
ieit,	eight,	five,	False
eighe,	eight,	eight,	True
sixe,	six,	six,	True
sixe,	six,	six,	True
five,	five,	five,	True
etghe,	eight,	eight,	True
ite,	eight,	eight,	True
nin,	nine,	nine,	True
sigie,	six,	seven,	False
one,	one,	one,	True
eighe,	eight,	eight,	True
twe,	two,	two,	True
zer,	zero,	zero,	True
ue,	two,	one,	False
twoe,	two,	two,	True
eigheig,	eight,	eight,	True
eighe,	eight,	eight,	True
sevei,	seven,	seven,	True
twe,	two,	two,	True
ue,	two,	one,	False
e,	three,	one,	False
eveine,	nine,	seven,	False
ze,	three,	zero,	False
t,	two,	three,	False
ti,	two,	six,	False
te,	three,	eight,	False
nine,	nine,	nine,	True
onue,	one,	one,	True
five,	five,	five,	True
nine,	nine,	nine,	True
on,	one,	one,	True
five,	five,	five,	True
,	four,	one,	False
sixf,	six,	six,	True
sixe,	six,	six,	True
fo,	four,	four,	True
eroe,	zero,	zero,	True
eighe,	eight,	eight,	True
nine,	nine,	nine,	True
ure,	four,	four,	True
ur,	four,	four,	True
fiv,	five,	five,	True
e,	three,	one,	False
e,	three,	seven,	False
three,	three,	three,	True
nine,	nine,	nine,	True
the,	three,	three,	True
se,	seven,	seven,	True
nine,	nine,	nine,	True
e,	three,	four,	False
nin,	nine,	eight,	False
nine,	nine,	nine,	True
nine,	nine,	nine,	True
nine,	nine,	nine,	True
eigeig,	eight,	eight,	True
fo,	four,	four,	True
tw,	two,	two,	True
nine,	nine,	nine,	True
ning,	nine,	nine,	True
five,	five,	five,	True
e,	three,	seven,	False
nine,	nine,	nine,	True
s,	five,	six,	False
foure,	four,	four,	True
twoe,	two,	two,	True
five,	five,	five,	True
twon,	two,	two,	True
five,	five,	five,	True
seie,	six,	seven,	False
two,	two,	two,	True
sixe,	six,	six,	True
hr,	four,	three,	False
five,	five,	five,	True
sie,	six,	six,	True
sev,	seven,	seven,	True
eighe,	eight,	eight,	True
five,	five,	five,	True
seve,	seven,	seven,	True
fou,	four,	four,	True
sine,	nine,	seven,	False
si,	six,	six,	True
fie,	five,	six,	False
efiv,	five,	five,	True
zeroe,	zero,	zero,	True
eie,	nine,	eight,	False
one,	one,	one,	True
ne,	nine,	one,	False
foure,	four,	four,	True
one,	one,	one,	True
nine,	nine,	nine,	True
nine,	nine,	nine,	True
zer,	zero,	zero,	True
eigh,	eight,	eight,	True
the,	three,	three,	True
nine,	nine,	nine,	True
three,	three,	three,	True
twoe,	two,	two,	True
five,	five,	five,	True
two,	two,	two,	True
eighte,	eight,	eight,	True
ege,	three,	zero,	False
four,	four,	four,	True
eiwnine,	nine,	nine,	True
eihe,	nine,	eight,	False
n,	seven,	nine,	False
sixe,	six,	six,	True
twe,	two,	two,	True
zereg,	zero,	zero,	True
ninene,	nine,	nine,	True
zeroe,	zero,	zero,	True
ivei,	five,	five,	True
nine,	nine,	nine,	True
eighe,	eight,	eight,	True
eige,	eight,	eight,	True
foure,	four,	four,	True
eigthe,	eight,	eight,	True
wfoe,	five,	four,	False
fohure,	four,	four,	True
twr,	two,	two,	True
oe,	two,	one,	False
six,	six,	six,	True
og,	four,	eight,	False
nin,	nine,	nine,	True
ne,	nine,	one,	False
five,	five,	five,	True
five,	five,	five,	True
eg,	nine,	two,	False
eroe,	zero,	zero,	True
eighe,	eight,	eight,	True
ne,	nine,	zero,	False
e,	three,	seven,	False
tw,	two,	two,	True
tire,	four,	six,	False
thrn,	three,	three,	True
sixe,	six,	six,	True
te,	three,	three,	True
ixo,	six,	zero,	False
two,	two,	two,	True
two,	two,	two,	True
seinig,	six,	seven,	False
er,	four,	zero,	False
t,	two,	three,	False
sev,	seven,	seven,	True
foure,	four,	four,	True
n,	nine,	one,	False
wne,	nine,	nine,	True
ive,	five,	five,	True
sr,	three,	zero,	False
six,	six,	six,	True
fi,	five,	four,	False
fure,	four,	four,	True
iv,	four,	five,	False
o,	one,	one,	True
eigh,	eight,	eight,	True
,	three,	one,	False
six,	six,	six,	True
one,	one,	one,	True
f,	five,	three,	False
fu,	four,	four,	True
fu,	four,	four,	True
,	seven,	zero,	False
f,	five,	four,	False
fo,	four,	four,	True
i,	nine,	eight,	False
tr,	three,	three,	True
fiv,	five,	seven,	False
,	three,	seven,	False
fv,	five,	five,	True
three,	three,	three,	True
tw,	two,	two,	True
fiv,	five,	five,	True
zero,	zero,	zero,	True
e,	three,	four,	False
te,	three,	three,	True
tre,	three,	three,	True
sixni,	six,	seven,	False
six,	six,	six,	True
e,	three,	nine,	False
twg,	two,	three,	False
f,	five,	three,	False
zro,	zero,	zero,	True
sif,	five,	six,	False
eign,	eight,	eight,	True
o,	zero,	four,	False
o,	four,	one,	False
o,	four,	one,	False
ven,	seven,	five,	False
serf,	three,	six,	False
sixf,	six,	six,	True
,	seven,	one,	False
tof,	two,	three,	False
twon,	two,	seven,	False
fiv,	five,	five,	True
six,	six,	six,	True
one,	one,	one,	True
five,	five,	five,	True
sivn,	seven,	seven,	True
fivi,	five,	seven,	False
sevseix,	six,	seven,	False
six,	six,	six,	True
six,	six,	six,	True
woe,	two,	eight,	False
ot,	two,	one,	False
nin,	nine,	nine,	True
six,	six,	six,	True
neig,	nine,	one,	False
tw,	two,	two,	True
fo,	four,	four,	True
swx,	six,	six,	True
fiv,	five,	five,	True
r,	four,	four,	True
n,	nine,	nine,	True
two,	two,	two,	True
nive,	five,	nine,	False
tref,	three,	three,	True
nin,	nine,	nine,	True
eigo,	zero,	eight,	False
six,	six,	six,	True
six,	six,	six,	True
