Decoded CTC model's output,	LLM Predicted Label,	Original True Label,	Are they the same
seio,	six,	seven,	False
,	two,	four,	False
nin,	nine,	nine,	True
seve,	seven,	seven,	True
tw,	two,	two,	True
fiveg,	five,	five,	True
fo,	four,	four,	True
er,	Four,	zero,	False
ninen,	nine,	nine,	True
fi,	five,	five,	True
niv,	nine,	five,	False
seie,	six,	seven,	False
two,	two,	two,	True
n,	nine,	nine,	True
s,	five,	seven,	False
fie,	five,	five,	True
fiv,	five,	five,	True
nin,	nine,	nine,	True
si,	six,	six,	True
ehr,	four,	thre,	False
nin,	nine,	nine,	True
two,	two,	two,	True
tw,	two,	two,	True
fone,	one,	one,	True
two,	two,	two,	True
eive,	five,	one,	False
evn,	seven,	one,	False
eig,	eight,	eight,	True
oin,	nine,	nine,	True
seixf,	six,	six,	True
eigh,	eight,	eight,	True
seie,	five,	seven,	False
nin,	nine,	nine,	True
fo,	four,	four,	True
foure,	four,	four,	True
twh,	two,	thre,	False
two,	two,	two,	True
se,	seven,	seven,	True
one,	one,	one,	True
on,	one,	one,	True
egn,	nine,	eight,	False
one,	one,	one,	True
g,	three,	seven,	False
g,	five,	eight,	False
five,	five,	five,	True
five,	five,	five,	True
tw,	two,	two,	True
five,	Five,	five,	False
eig,	eight,	eight,	True
tw,	Two,	two,	False
the,	three,	thre,	False
seven,	seven,	seven,	True
five,	five,	five,	True
sixe,	six,	six,	True
er,	three,	zero,	False
sixe,	six,	six,	True
one,	one,	one,	True
seve,	seven,	seven,	True
siv,	Five,	six,	False
inie,	nine,	nine,	True
eg,	three,	eight,	False
foe,	four,	four,	True
n,	nine,	one,	False
tw,	two,	two,	True
eigh,	eight,	eight,	True
ro,	four,	zero,	False
f,	five,	four,	False
twe,	two,	two,	True
seve,	seven,	seven,	True
etwo,	two,	two,	True
e,	three,	nine,	False
fr,	four,	four,	True
eigh,	eight,	eight,	True
o,	four,	one,	False
,	three,	zero,	False
one,	one,	one,	True
nin,	nine,	nine,	True
sixe,	six,	six,	True
nine,	nine,	nine,	True
fiv,	five,	five,	True
,	seven,	zero,	False
eih,	nine,	eight,	False
ni,	nine,	nine,	True
two,	two,	two,	True
ne,	nine,	nine,	True
t,	two,	one,	False
eighe,	eight,	eight,	True
sevesene,	seven,	seven,	True
ine,	nine,	nine,	True
e,	three,	zero,	False
fe,	five,	four,	False
se,	seven,	thre,	False
sev,	seven,	six,	False
sene,	nine,	seven,	False
two,	two,	two,	True
teh,	two,	thre,	False
eig,	eight,	eight,	True
foure,	four,	four,	True
two,	two,	thre,	False
seo,	zero,	thre,	False
five,	five,	five,	True
seve,	seven,	six,	False
er,	four,	zero,	False
nine,	nine,	nine,	True
tw,	two,	two,	True
sei,	six,	seven,	False
one,	one,	one,	True
twoe,	two,	two,	True
thr,	three,	thre,	False
e,	three,	thre,	False
foe,	four,	four,	True
eghe,	eight,	eight,	True
nine,	nine,	nine,	True
five,	five,	five,	True
fig,	five,	six,	False
fie,	five,	five,	True
eigh,	eight,	eight,	True
fone,	one,	one,	True
o,	zero,	zero,	True
sixe,	six,	six,	True
nine,	nine,	nine,	True
fiv,	five,	five,	True
figeg,	five,	eight,	False
for,	four,	four,	True
e,	three,	one,	False
sixf,	six,	six,	True
eight,	eight,	eight,	True
two,	two,	two,	True
wof,	two,	eight,	False
ne,	nine,	nine,	True
fiv,	five,	five,	True
two,	two,	two,	True
six,	six,	six,	True
fvre,	four,	four,	True
e,	three,	one,	False
e,	three,	zero,	False
sive,	five,	six,	False
tw,	two,	two,	True
fiveg,	five,	five,	True
tsix,	six,	six,	True
oin,	nine,	one,	False
sev,	seven,	seven,	True
enigh,	eight,	eight,	True
eni,	nine,	eight,	False
eighi,	eight,	eight,	True
fur,	four,	four,	True
eig,	eight,	eight,	True
tsi,	three,	seven,	False
hin,	nine,	zero,	False
onrg,	one,	one,	True
sixf,	six,	six,	True
thre,	three,	thre,	False
two,	two,	two,	True
two,	two,	two,	True
sevenr,	seven,	seven,	True
nin,	nine,	nine,	True
,	eight,	one,	False
sev,	seven,	seven,	True
twx,	two,	six,	False
si,	six,	six,	True
four,	four,	four,	True
six,	six,	six,	True
igo,	zero,	eight,	False
eigf,	eight,	eight,	True
twg,	two,	two,	True
ero,	zero,	zero,	True
sixore,	six,	thre,	False
fur,	four,	four,	True
eighe,	eight,	eight,	True
two,	two,	thre,	False
seix,	Six,	six,	False
five,	five,	five,	True
four,	four,	four,	True
tioe,	three,	thre,	False
tero,	zero,	zero,	True
eigh,	eight,	eight,	True
ninen,	nine,	nine,	True
eigh,	eight,	eight,	True
two,	two,	two,	True
igi,	nine,	eight,	False
ninein,	nine,	nine,	True
hr,	four,	zero,	False
,	seven,	zero,	False
two,	two,	two,	True
thoe,	two,	two,	True
niv,	nine,	nine,	True
fur,	four,	four,	True
siv,	five,	seven,	False
tir,	three,	zero,	False
four,	four,	four,	True
hri,	three,	zero,	False
sen,	three,	seven,	False
fir,	four,	four,	True
nine,	nine,	nine,	True
erof,	four,	zero,	False
erog,	zero,	zero,	True
six,	Six,	six,	False
nrnig,	nine,	eight,	False
tiro,	Three,	zero,	False
tigh,	eight,	eight,	True
fiv,	five,	five,	True
on,	one,	one,	True
fiv,	five,	eight,	False
sern,	three,	seven,	False
ir,	four,	zero,	False
ihightig,	eight,	eight,	True
five,	five,	five,	True
er,	three,	zero,	False
two,	two,	two,	True
six,	Six,	six,	False
eight,	eight,	eight,	True
eight,	eight,	eight,	True
se,	three,	seven,	False
nin,	nine,	nine,	True
fiv,	five,	five,	True
sin,	six,	seven,	False
nine,	nine,	nine,	True
fur,	four,	four,	True
tre,	three,	thre,	False
ht,	eight,	eight,	True
fo,	four,	four,	True
fiv,	five,	five,	True
nin,	nine,	nine,	True
frn,	three,	four,	False
oe,	zero,	five,	False
fur,	four,	four,	True
tihr,	Three,	thre,	False
i,	nine,	thre,	False
eight,	eight,	eight,	True
xt,	six,	six,	True
two,	two,	two,	True
oinr,	nine,	one,	False
,	five,	thre,	False
ino,	nine,	eight,	False
ne,	nine,	nine,	True
six,	six,	six,	True
thre,	three,	thre,	False
sev,	seven,	seven,	True
eighi,	eight,	eight,	True
ne,	nine,	nine,	True
one,	one,	one,	True
five,	five,	five,	True
hr,	four,	thre,	False
thre,	three,	thre,	False
r,	four,	zero,	False
six,	six,	six,	True
fir,	Four,	four,	False
f,	four,	four,	True
six,	six,	zero,	False
fiur,	four,	four,	True
fiv,	five,	five,	True
four,	four,	four,	True
fnrn,	four,	four,	True
twor,	two,	thre,	False
eigh,	eight,	eight,	True
five,	five,	five,	True
thre,	three,	thre,	False
five,	five,	five,	True
tre,	three,	thre,	False
t,	two,	thre,	False
fivein,	five,	seven,	False
sev,	seven,	seven,	True
eix,	six,	six,	True
five,	five,	five,	True
,	three,	two,	False
ztwo,	two,	two,	True
fr,	four,	zero,	False
t,	two,	two,	True
en,	one,	one,	True
fiv,	five,	five,	True
t,	two,	thre,	False
o,	zero,	one,	False
two,	two,	two,	True
sio,	three,	zero,	False
isix,	six,	six,	True
nin,	nine,	nine,	True
o,	four,	one,	False
tv,	five,	five,	True
sev,	seven,	six,	False
t,	two,	two,	True
fti,	five,	six,	False
seix,	six,	six,	True
fur,	four,	four,	True
six,	six,	six,	True
sive,	five,	six,	False
sev,	seven,	seven,	True
six,	six,	six,	True
ti,	two,	nine,	False
nin,	nine,	nine,	True
eig,	eight,	eight,	True
i,	nine,	nine,	True
igh,	nine,	eight,	False
tix,	six,	six,	True
sir,	three,	six,	False
er,	four,	zero,	False
tor,	four,	thre,	False
nin,	nine,	nine,	True
e,	three,	seven,	False
sig,	six,	six,	True
nine,	nine,	nine,	True
six,	six,	six,	True
niv,	five,	five,	True
ni,	nine,	one,	False
two,	two,	two,	True
eigh,	eight,	eight,	True
sivien,	seven,	seven,	True
fin,	five,	five,	True
fiv,	five,	five,	True
fo,	four,	four,	True
,	four,	zero,	False
two,	two,	two,	True
n,	nine,	eight,	False
five,	five,	five,	True
nin,	nine,	nine,	True
tw,	two,	two,	True
sex,	six,	seven,	False
four,	four,	four,	True
sx,	six,	six,	True
thret,	three,	thre,	False
fiv,	five,	five,	True
rx,	six,	zero,	False
fiv,	five,	five,	True
er,	four,	zero,	False
eight,	eight,	eight,	True
threg,	three,	thre,	False
ne,	nine,	four,	False
g,	three,	eight,	False
en,	one,	seven,	False
one,	one,	one,	True
eigh,	eight,	eight,	True
fo,	four,	four,	True
two,	two,	seven,	False
two,	two,	two,	True
oni,	nine,	one,	False
n,	nine,	one,	False
one,	one,	one,	True
fue,	five,	four,	False
seven,	seven,	seven,	True
tn,	ten,	thre,	False
n,	nine,	one,	False
,	seven,	one,	False
on,	one,	one,	True
six,	six,	six,	True
er,	three,	zero,	False
,	five,	nine,	False
fvnin,	five,	five,	True
eigh,	eight,	eight,	True
six,	six,	six,	True
ur,	four,	four,	True
eig,	eight,	eight,	True
thre,	three,	thre,	False
sixe,	six,	six,	True
,	seven,	one,	False
six,	six,	seven,	False
ne,	nine,	five,	False
n,	nine,	one,	False
eivne,	five,	seven,	False
twfout,	four,	four,	True
hre,	three,	thre,	False
i,	nine,	one,	False
fiv,	five,	five,	True
n,	nine,	one,	False
er,	four,	zero,	False
niwe,	nine,	thre,	False
ein,	one,	eight,	False
founuin,	four,	one,	False
ie,	nine,	zero,	False
on,	one,	one,	True
er,	three,	zero,	False
n,	nine,	one,	False
sixfix,	six,	six,	True
niv,	nine,	nine,	True
sx,	six,	seven,	False
two,	two,	two,	True
sven,	seven,	seven,	True
sev,	seven,	seven,	True
foe,	four,	four,	True
otw,	two,	two,	True
two,	two,	two,	True
seven,	seven,	seven,	True
rn,	nine,	two,	False
sivn,	seven,	seven,	True
tw,	two,	thre,	False
fivt,	five,	five,	True
enin,	nine,	nine,	True
n,	nine,	seven,	False
to,	two,	thre,	False
tr,	three,	thre,	False
sivn,	seven,	seven,	True
on,	one,	one,	True
er,	three,	zero,	False
eig,	eight,	eight,	True
eru,	two,	zero,	False
four,	four,	four,	True
nin,	nine,	nine,	True
six,	six,	six,	True
wo,	two,	four,	False
fiv,	five,	five,	True
on,	one,	one,	True
t,	two,	two,	True
nin,	nine,	nine,	True
n,	nine,	one,	False
thr,	three,	thre,	False
sx,	six,	zero,	False
eigh,	eight,	eight,	True
fv,	five,	five,	True
six,	six,	six,	True
eigo,	zero,	eight,	False
thre,	three,	thre,	False
eigt,	eight,	eight,	True
sov,	seven,	zero,	False
two,	two,	two,	True
t,	two,	thre,	False
thre,	three,	thre,	False
two,	two,	two,	True
two,	two,	two,	True
six,	six,	six,	True
six,	six,	six,	True
r,	four,	zero,	False
one,	one,	one,	True
fog,	four,	five,	False
n,	nine,	six,	False
eig,	eight,	eight,	True
iv,	four,	five,	False
four,	four,	four,	True
fiv,	five,	five,	True
two,	two,	two,	True
te,	three,	thre,	False
on,	one,	one,	True
two,	two,	two,	True
sr,	three,	zero,	False
fu,	four,	four,	True
sevx,	seven,	six,	False
nin,	nine,	nine,	True
n,	nine,	one,	False
seven,	seven,	seven,	True
one,	one,	one,	True
eth,	three,	eight,	False
,	three,	zero,	False
thre,	three,	thre,	False
ro,	zero,	zero,	True
n,	nine,	four,	False
fr,	four,	four,	True
fovur,	four,	four,	True
five,	five,	five,	True
nve,	five,	one,	False
sixf,	six,	six,	True
fv,	five,	five,	True
foure,	four,	four,	True
ne,	nine,	one,	False
iu,	two,	four,	False
nin,	nine,	nine,	True
ninet,	nine,	nine,	True
two,	two,	two,	True
n,	nine,	one,	False
one,	one,	one,	True
fiv,	five,	five,	True
wo,	two,	seven,	False
sevnin,	seven,	seven,	True
igh,	nine,	eight,	False
fiv,	five,	five,	True
sevn,	seven,	seven,	True
wx,	six,	two,	False
four,	four,	four,	True
nin,	nine,	nine,	True
twx,	two,	six,	False
thr,	three,	thre,	False
in,	eight,	eight,	True
,	three,	six,	False
on,	one,	one,	True
on,	one,	one,	True
sx,	six,	seven,	False
f,	five,	four,	False
iw,	two,	eight,	False
si,	six,	six,	True
hre,	three,	thre,	False
nin,	nine,	nine,	True
e,	three,	zero,	False
sixn,	six,	seven,	False
,	seven,	zero,	False
tw,	two,	two,	True
n,	nine,	nine,	True
siv,	five,	seven,	False
einwoe,	one,	two,	False
n,	nine,	zero,	False
in,	five,	nine,	False
fiv,	five,	five,	True
fiv,	five,	five,	True
nig,	nine,	eight,	False
eigh,	eight,	eight,	True
n,	nine,	one,	False
two,	two,	thre,	False
onv,	one,	one,	True
fourg,	four,	four,	True
nin,	nine,	nine,	True
six,	six,	six,	True
th,	two,	eight,	False
eie,	five,	eight,	False
nin,	nine,	nine,	True
w,	two,	zero,	False
ethni,	three,	eight,	False
thre,	three,	thre,	False
ix,	six,	six,	True
v,	five,	zero,	False
fivf,	five,	five,	True
eigh,	eight,	eight,	True
nino,	nine,	nine,	True
n,	nine,	one,	False
n,	nine,	one,	False
tw,	two,	two,	True
oi,	nine,	zero,	False
foureigf,	four,	eight,	False
two,	two,	two,	True
siv,	five,	seven,	False
nig,	nine,	eight,	False
nin,	nine,	nine,	True
sev,	seven,	seven,	True
nsevsin,	seven,	seven,	True
six,	six,	six,	True
foine,	nine,	one,	False
e,	three,	one,	False
two,	two,	two,	True
sixf,	six,	six,	True
nin,	nine,	one,	False
tv,	five,	thre,	False
swx,	six,	zero,	False
four,	four,	four,	True
fu,	four,	four,	True
oi,	nine,	zero,	False
eighf,	eight,	eight,	True
,	five,	six,	False
o,	four,	one,	False
two,	two,	two,	True
tix,	six,	six,	True
fu,	four,	four,	True
seix,	six,	six,	True
th,	three,	thre,	False
six,	six,	six,	True
fivf,	five,	five,	True
rxf,	six,	zero,	False
si,	six,	six,	True
sev,	seven,	seven,	True
t,	two,	thre,	False
six,	Six,	six,	False
six,	six,	six,	True
fiv,	five,	five,	True
inf,	one,	one,	True
in,	five,	zero,	False
fiv,	five,	five,	True
six,	six,	six,	True
fiv,	five,	five,	True
nine,	nine,	nine,	True
ix,	six,	eight,	False
evin,	seven,	five,	False
sev,	seven,	seven,	True
nin,	nine,	nine,	True
figfh,	five,	eight,	False
furf,	four,	four,	True
nin,	nine,	nine,	True
t,	two,	thre,	False
on,	one,	one,	True
two,	two,	two,	True
fiv,	five,	five,	True
fin,	five,	five,	True
six,	six,	six,	True
sig,	six,	eight,	False
fouen,	four,	four,	True
fivnin,	five,	seven,	False
two,	two,	two,	True
fou,	four,	four,	True
nin,	nine,	nine,	True
two,	two,	two,	True
nr,	four,	zero,	False
six,	six,	six,	True
six,	six,	six,	True
sixf,	six,	six,	True
eih,	nine,	eight,	False
fo,	four,	four,	True
oe,	zero,	one,	False
e,	Three,	seven,	False
n,	nine,	zero,	False
fo,	four,	one,	False
sivn,	seven,	seven,	True
snv,	seven,	seven,	True
fof,	four,	four,	True
si,	six,	six,	True
th,	three,	two,	False
eh,	four,	thre,	False
ix,	six,	eight,	False
sf,	five,	six,	False
,	Eight,	one,	False
z,	seven,	two,	False
fou,	four,	four,	True
two,	two,	two,	True
ninein,	nine,	one,	False
ni,	nine,	nine,	True
r,	four,	zero,	False
six,	six,	seven,	False
n,	nine,	one,	False
seven,	seven,	seven,	True
two,	two,	two,	True
six,	six,	seven,	False
four,	four,	four,	True
nif,	five,	nine,	False
igh,	nine,	eight,	False
siv,	five,	six,	False
ine,	nine,	nine,	True
nin,	nine,	nine,	True
nin,	nine,	nine,	True
fourig,	four,	four,	True
o,	zero,	one,	False
fivf,	five,	five,	True
fwo,	two,	two,	True
nin,	nine,	nine,	True
w,	two,	two,	True
on,	one,	one,	True
si,	six,	thre,	False
six,	Six,	six,	False
,	three,	zero,	False
ix,	Six,	thre,	False
nin,	nine,	nine,	True
si,	six,	zero,	False
fof,	four,	five,	False
nini,	nine,	nine,	True
sveng,	seven,	seven,	True
toi,	two,	thre,	False
n,	nine,	thre,	False
fvur,	four,	four,	True
ro,	four,	zero,	False
furf,	four,	four,	True
tor,	four,	thre,	False
i,	nine,	eight,	False
fiv,	five,	one,	False
onr,	one,	one,	True
eihf,	five,	eight,	False
thre,	three,	thre,	False
ei,	nine,	eight,	False
sivuf,	five,	seven,	False
twf,	two,	two,	True
,	three,	two,	False
g,	nine,	zero,	False
tw,	two,	seven,	False
nine,	nine,	nine,	True
tre,	three,	thre,	False
eih,	five,	eight,	False
,	one,	eight,	False
f,	five,	one,	False
si,	six,	seven,	False
nin,	nine,	nine,	True
th,	two,	eight,	False
r,	four,	zero,	False
e,	three,	one,	False
five,	five,	five,	True
one,	one,	one,	True
ix,	six,	six,	True
ix,	six,	six,	True
,	three,	zero,	False
sixf,	six,	six,	True
one,	one,	one,	True
fo,	four,	four,	True
ng,	One,	nine,	False
sev,	seven,	seven,	True
fsev,	five,	six,	False
sin,	seven,	six,	False
eo,	zero,	zero,	True
g,	nine,	two,	False
one,	one,	one,	True
twot,	two,	two,	True
ne,	nine,	one,	False
thref,	three,	thre,	False
zrf,	three,	zero,	False
tw,	two,	two,	True
tre,	three,	thre,	False
,	seven,	one,	False
furin,	four,	four,	True
eight,	eight,	eight,	True
twot,	two,	two,	True
oe,	zero,	one,	False
one,	one,	one,	True
tre,	three,	thre,	False
one,	one,	one,	True
furg,	four,	four,	True
n,	nine,	nine,	True
t,	Two,	two,	False
on,	one,	one,	True
wo,	two,	two,	True
tre,	three,	thre,	False
ornin,	nine,	nine,	True
the,	four,	thre,	False
four,	four,	four,	True
fon,	one,	one,	True
n,	nine,	one,	False
,	six,	one,	False
shre,	Three,	thre,	False
,	two,	thre,	False
f,	five,	four,	False
swog,	two,	two,	True
fre,	three,	zero,	False
fof,	four,	seven,	False
to,	two,	thre,	False
one,	One,	one,	False
ninf,	nine,	nine,	True
fiv,	five,	five,	True
ihf,	five,	eight,	False
tn,	ten,	thre,	False
ig,	eight,	eight,	True
eige,	eight,	eight,	True
trf,	three,	thre,	False
sx,	six,	thre,	False
nine,	nine,	nine,	True
on,	one,	one,	True
fiv,	five,	five,	True
fi,	five,	five,	True
ighg,	eight,	eight,	True
sivn,	seven,	seven,	True
six,	six,	six,	True
e,	three,	seven,	False
,	five,	nine,	False
eigh,	eight,	eight,	True
fiv,	five,	five,	True
six,	six,	thre,	False
ti,	two,	two,	True
seven,	seven,	seven,	True
i,	nine,	zero,	False
eig,	eight,	eight,	True
ninf,	nine,	nine,	True
sixf,	six,	six,	True
sv,	seven,	six,	False
nin,	nine,	nine,	True
gh,	eight,	eight,	True
nine,	nine,	nine,	True
fiv,	five,	five,	True
two,	two,	two,	True
six,	six,	six,	True
fo,	four,	four,	True
f,	Five,	four,	False
ro,	four,	zero,	False
fiv,	five,	five,	True
sixi,	six,	seven,	False
onf,	One,	one,	False
nine,	nine,	nine,	True
nine,	nine,	nine,	True
two,	two,	two,	True
htwo,	two,	thre,	False
six,	Six,	six,	False
in,	nine,	eight,	False
five,	five,	five,	True
five,	five,	seven,	False
se,	three,	zero,	False
fo,	four,	four,	True
e,	three,	one,	False
i,	nine,	nine,	True
eigtin,	eight,	eight,	True
fig,	five,	seven,	False
rof,	four,	zero,	False
sev,	seven,	seven,	True
fi,	five,	five,	True
six,	six,	six,	True
ei,	five,	eight,	False
fif,	five,	one,	False
nin,	nine,	nine,	True
five,	five,	five,	True
oe,	zero,	one,	False
six,	six,	six,	True
to,	two,	zero,	False
ro,	two,	zero,	False
u,	four,	one,	False
foure,	four,	four,	True
eigt,	eight,	eight,	True
ne,	nine,	one,	False
wof,	two,	zero,	False
six,	six,	six,	True
feve,	five,	seven,	False
eige,	eight,	eight,	True
siv,	five,	seven,	False
,	eight,	seven,	False
n,	nine,	nine,	True
fiv,	five,	five,	True
nif,	five,	nine,	False
tein,	three,	thre,	False
ro,	two,	zero,	False
tw,	Two,	two,	False
eig,	eight,	eight,	True
zero,	zero,	zero,	True
sev,	seven,	seven,	True
r,	four,	zero,	False
svrnf,	seven,	seven,	True
shig,	six,	thre,	False
e,	three,	five,	False
torf,	four,	thre,	False
siv,	five,	seven,	False
eo,	zero,	zero,	True
ro,	zero,	zero,	True
f,	four,	one,	False
in,	one,	one,	True
,	six,	thre,	False
f,	five,	five,	True
fie,	five,	five,	True
fivnin,	five,	five,	True
er,	three,	zero,	False
twhre,	three,	thre,	False
twof,	two,	two,	True
eir,	three,	zero,	False
igh,	nine,	eight,	False
igf,	five,	eight,	False
sixf,	six,	six,	True
siv,	five,	five,	True
twof,	Two,	two,	False
fur,	four,	four,	True
ne,	nine,	nine,	True
sixf,	six,	six,	True
twoe,	two,	thre,	False
two,	two,	two,	True
sev,	seven,	seven,	True
eig,	eight,	eight,	True
ine,	nine,	seven,	False
ninf,	nine,	nine,	True
fiv,	five,	five,	True
twoe,	two,	two,	True
sine,	nine,	seven,	False
ero,	zero,	zero,	True
fhre,	three,	zero,	False
foure,	Four,	four,	False
tho,	two,	thre,	False
thre,	three,	thre,	False
twof,	two,	two,	True
inf,	five,	one,	False
tw,	two,	two,	True
two,	two,	two,	True
five,	five,	five,	True
,	four,	zero,	False
foure,	four,	four,	True
sevne,	seven,	seven,	True
,	three,	zero,	False
tohre,	three,	thre,	False
toef,	two,	thre,	False
sixe,	six,	six,	True
tie,	two,	two,	True
sixf,	six,	six,	True
twof,	two,	two,	True
fiv,	five,	four,	False
fure,	four,	four,	True
fxrf,	four,	four,	True
five,	five,	five,	True
in,	four,	nine,	False
fon,	one,	one,	True
furf,	four,	four,	True
e,	three,	one,	False
fiure,	five,	four,	False
nin,	nine,	nine,	True
fiv,	five,	five,	True
iro,	zero,	zero,	True
twof,	two,	two,	True
fog,	four,	four,	True
nin,	nine,	nine,	True
sx,	six,	six,	True
nie,	nine,	nine,	True
thre,	three,	thre,	False
twof,	two,	two,	True
woi,	two,	two,	True
,	seven,	two,	False
two,	two,	two,	True
sev,	seven,	seven,	True
tohr,	four,	thre,	False
twof,	two,	two,	True
,	four,	one,	False
ou,	four,	one,	False
ou,	two,	thre,	False
ere,	three,	zero,	False
our,	four,	four,	True
onie,	one,	one,	True
ne,	nine,	one,	False
nin,	nine,	nine,	True
e,	three,	nine,	False
four,	four,	four,	True
ro,	zero,	zero,	True
two,	two,	two,	True
nin,	nine,	nine,	True
in,	five,	thre,	False
sev,	seven,	seven,	True
sev,	seven,	seven,	True
,	seven,	one,	False
eio,	five,	eight,	False
ure,	four,	four,	True
fiv,	five,	seven,	False
nin,	nine,	nine,	True
n,	nine,	one,	False
,	nine,	nine,	True
two,	two,	two,	True
eige,	eight,	eight,	True
fiv,	five,	five,	True
nine,	nine,	nine,	True
thre,	three,	thre,	False
eo,	zero,	zero,	True
fthre,	three,	thre,	False
nin,	nine,	nine,	True
five,	Five,	five,	False
on,	one,	one,	True
siv,	five,	five,	True
he,	three,	eight,	False
fiv,	five,	five,	True
fivt,	five,	five,	True
igi,	three,	thre,	False
two,	Two,	two,	False
ere,	three,	zero,	False
two,	two,	two,	True
eig,	eight,	eight,	True
si,	six,	six,	True
eroe,	zero,	zero,	True
even,	five,	nine,	False
eig,	eight,	eight,	True
,	three,	one,	False
ge,	five,	eight,	False
tw,	two,	two,	True
in,	five,	seven,	False
two,	two,	thre,	False
four,	four,	four,	True
ne,	nine,	one,	False
thre,	three,	thre,	False
sevene,	seven,	seven,	True
theig,	three,	thre,	False
fiv,	five,	five,	True
eig,	eight,	eight,	True
eie,	five,	zero,	False
eoe,	two,	zero,	False
eigx,	eight,	eight,	True
six,	six,	six,	True
sevn,	seven,	seven,	True
eige,	eight,	eight,	True
seveni,	seven,	seven,	True
siv,	five,	seven,	False
two,	two,	thre,	False
