Decoded CTC model's output,	LLM Predicted Label,	Original True Label,	Are they the same
ziro,	zero,	zero,	True
six,	six,	six,	True
ive,	five,	five,	True
hre,	three,	thre,	False
fiv,	five,	five,	True
one,	one,	one,	True
tn,	ten,	thre,	False
tre,	three,	thre,	False
eigt,	eight,	eight,	True
fouro,	four,	four,	True
eig,	eight,	eight,	True
twe,	two,	two,	True
tive,	five,	seven,	False
six,	six,	six,	True
zero,	zero,	zero,	True
ft,	four,	four,	True
sro,	Three,	zero,	False
tw,	two,	two,	True
five,	five,	five,	True
seiv,	seven,	seven,	True
sern,	three,	seven,	False
sif,	five,	six,	False
i,	nine,	zero,	False
on,	one,	one,	True
oe,	one,	one,	True
five,	five,	five,	True
tw,	two,	two,	True
one,	one,	one,	True
tix,	six,	six,	True
roi,	nine,	zero,	False
founur,	four,	four,	True
out,	four,	four,	True
five,	five,	five,	True
,	five,	one,	False
six,	six,	six,	True
four,	four,	four,	True
foeg,	four,	four,	True
one,	one,	one,	True
tig,	two,	thre,	False
o,	four,	five,	False
,	nine,	zero,	False
t,	two,	two,	True
sev,	seven,	seven,	True
two,	two,	two,	True
sivn,	seven,	seven,	True
fiv,	five,	four,	False
i,	nine,	eight,	False
,	three,	thre,	False
eigh,	eight,	eight,	True
ie,	nine,	six,	False
e,	three,	thre,	False
one,	one,	one,	True
ng,	nine,	nine,	True
fiv,	five,	five,	True
fiv,	five,	five,	True
five,	five,	five,	True
on,	one,	one,	True
eight,	eight,	eight,	True
sivene,	seven,	seven,	True
eigh,	eight,	eight,	True
fo,	four,	four,	True
six,	six,	six,	True
six,	six,	six,	True
sit,	Six,	six,	False
five,	five,	five,	True
six,	six,	six,	True
eig,	eight,	eight,	True
feve,	five,	seven,	False
r,	four,	zero,	False
ie,	three,	nine,	False
nine,	nine,	nine,	True
sivn,	seven,	seven,	True
eig,	eight,	eight,	True
fiv,	five,	five,	True
si,	six,	six,	True
tw,	two,	two,	True
zeroi,	zero,	zero,	True
fov,	five,	five,	True
oe,	zero,	one,	False
siv,	five,	seven,	False
five,	five,	five,	True
,	four,	four,	True
eiv,	five,	eight,	False
siveixe,	six,	seven,	False
,	five,	one,	False
fivt,	five,	five,	True
fiv,	five,	five,	True
eightn,	eight,	eight,	True
sev,	seven,	seven,	True
thr,	three,	thre,	False
foue,	four,	four,	True
furit,	four,	four,	True
fi,	five,	four,	False
sir,	Three,	six,	False
siv,	Five,	seven,	False
five,	five,	five,	True
sev,	seven,	seven,	True
twhre,	three,	two,	False
fvure,	four,	four,	True
tw,	two,	two,	True
eight,	eight,	eight,	True
e,	three,	eight,	False
tne,	nine,	one,	False
on,	one,	one,	True
sirf,	three,	six,	False
fiv,	five,	five,	True
twro,	two,	two,	True
fivo,	five,	five,	True
igh,	nine,	eight,	False
nin,	nine,	nine,	True
fivfie,	five,	seven,	False
nin,	nine,	nine,	True
eig,	eight,	eight,	True
twe,	two,	two,	True
sivn,	seven,	seven,	True
fur,	four,	four,	True
oeiven,	seven,	seven,	True
five,	five,	five,	True
ighn,	nine,	eight,	False
e,	three,	one,	False
env,	seven,	one,	False
th,	Two,	two,	False
nine,	nine,	nine,	True
seighxt,	eight,	eight,	True
one,	one,	one,	True
two,	two,	two,	True
sex,	six,	six,	True
five,	five,	five,	True
on,	One,	one,	False
tho,	two,	zero,	False
oun,	one,	one,	True
nine,	nine,	nine,	True
fovur,	four,	four,	True
thr,	three,	thre,	False
,	two,	zero,	False
ighe,	eight,	eight,	True
ni,	nine,	nine,	True
siv,	Five,	seven,	False
ztro,	two,	zero,	False
thre,	three,	thre,	False
fivh,	five,	eight,	False
tir,	three,	six,	False
,	three,	eight,	False
swv,	five,	four,	False
o,	zero,	one,	False
six,	six,	six,	True
five,	five,	five,	True
five,	five,	five,	True
six,	six,	six,	True
thg,	three,	thre,	False
for,	four,	four,	True
one,	one,	one,	True
four,	four,	four,	True
seixs,	six,	six,	True
o,	four,	one,	False
i,	One,	eight,	False
five,	five,	five,	True
seven,	seven,	seven,	True
in,	nine,	nine,	True
one,	one,	one,	True
nine,	nine,	nine,	True
nin,	nine,	nine,	True
nine,	nine,	nine,	True
sevne,	seven,	seven,	True
twe,	two,	two,	True
thre,	three,	thre,	False
ith,	nine,	thre,	False
zero,	zero,	zero,	True
six,	six,	six,	True
sih,	six,	six,	True
sevx,	seven,	six,	False
f,	five,	four,	False
ih,	nine,	eight,	False
ie,	nine,	five,	False
t,	Two,	two,	False
fiv,	five,	five,	True
zehr,	three,	zero,	False
tw,	two,	two,	True
zero,	zero,	zero,	True
,	seven,	one,	False
e,	three,	zero,	False
ze,	three,	zero,	False
zer,	zero,	zero,	True
thr,	Three,	thre,	False
furg,	four,	four,	True
tw,	two,	two,	True
to,	two,	two,	True
nine,	nine,	one,	False
foe,	four,	four,	True
six,	six,	six,	True
eigh,	eight,	eight,	True
zern,	Zero,	zero,	False
nine,	nine,	nine,	True
fu,	four,	four,	True
nine,	nine,	nine,	True
tw,	two,	two,	True
ze,	three,	zero,	False
fin,	five,	five,	True
tw,	two,	two,	True
nine,	nine,	nine,	True
ghi,	nine,	eight,	False
fiv,	five,	five,	True
fe,	five,	four,	False
fiv,	five,	five,	True
eig,	eight,	eight,	True
thref,	three,	thre,	False
eigh,	eight,	eight,	True
on,	one,	one,	True
th,	three,	thre,	False
zero,	zero,	zero,	True
fiv,	five,	five,	True
six,	six,	six,	True
fsev,	five,	six,	False
nin,	nine,	nine,	True
fur,	four,	four,	True
sev,	seven,	seven,	True
on,	one,	one,	True
two,	two,	two,	True
sv,	seven,	seven,	True
n,	nine,	one,	False
thref,	three,	thre,	False
nine,	nine,	nine,	True
eght,	eight,	eight,	True
sive,	five,	seven,	False
he,	three,	eight,	False
,	seven,	one,	False
nine,	nine,	nine,	True
zeroe,	zero,	zero,	True
in,	five,	one,	False
eigh,	eight,	eight,	True
ser,	three,	zero,	False
six,	six,	six,	True
n,	nine,	nine,	True
fur,	four,	four,	True
six,	six,	six,	True
fh,	five,	four,	False
fivf,	five,	five,	True
ninf,	nine,	nine,	True
shx,	six,	six,	True
six,	six,	six,	True
thre,	three,	thre,	False
,	three,	eight,	False
e,	three,	zero,	False
o,	four,	one,	False
,	four,	zero,	False
nin,	nine,	nine,	True
he,	three,	zero,	False
eigne,	nine,	eight,	False
ser,	Three,	zero,	False
sev,	seven,	seven,	True
v,	five,	two,	False
seven,	seven,	seven,	True
one,	one,	one,	True
thre,	three,	thre,	False
ero,	zero,	zero,	True
fv,	five,	four,	False
t,	two,	six,	False
sixe,	six,	six,	True
o,	four,	one,	False
evn,	seven,	seven,	True
eige,	eight,	eight,	True
en,	one,	four,	False
th,	three,	eight,	False
two,	two,	two,	True
twhr,	two,	thre,	False
eigh,	eight,	eight,	True
sevn,	seven,	seven,	True
nin,	nine,	nine,	True
five,	five,	five,	True
to,	two,	two,	True
two,	two,	two,	True
fiv,	five,	five,	True
sexe,	six,	six,	True
sixf,	six,	six,	True
twoe,	two,	two,	True
fiv,	five,	five,	True
sev,	seven,	seven,	True
thrin,	three,	thre,	False
thr,	three,	thre,	False
si,	six,	six,	True
sixe,	six,	six,	True
nin,	nine,	nine,	True
nin,	nine,	nine,	True
sex,	six,	six,	True
zer,	zero,	zero,	True
ro,	zero,	zero,	True
ser,	three,	thre,	False
fur,	four,	four,	True
nin,	nine,	nine,	True
eor,	four,	zero,	False
fivnf,	five,	seven,	False
foure,	four,	four,	True
six,	six,	six,	True
zer,	zero,	zero,	True
ni,	nine,	one,	False
shxo,	six,	zero,	False
eghe,	eight,	eight,	True
n,	nine,	zero,	False
zero,	zero,	zero,	True
eroe,	zero,	zero,	True
eighi,	eight,	eight,	True
zeroe,	zero,	zero,	True
on,	one,	one,	True
nersw,	four,	two,	False
to,	two,	two,	True
two,	two,	two,	True
siv,	five,	five,	True
sixe,	six,	six,	True
se,	seven,	zero,	False
zero,	zero,	zero,	True
nin,	nine,	nine,	True
fivf,	five,	five,	True
eighe,	eight,	eight,	True
zer,	zero,	zero,	True
f,	five,	one,	False
ive,	five,	five,	True
fiv,	five,	five,	True
eige,	eight,	eight,	True
ft,	four,	thre,	False
tw,	two,	two,	True
sev,	seven,	seven,	True
siv,	five,	six,	False
se,	three,	seven,	False
five,	five,	five,	True
tn,	ten,	thre,	False
oue,	one,	one,	True
zere,	zero,	zero,	True
nin,	nine,	nine,	True
zere,	zero,	zero,	True
five,	five,	seven,	False
nine,	nine,	nine,	True
th,	two,	thre,	False
eig,	eight,	eight,	True
o,	zero,	one,	False
five,	five,	one,	False
nth,	nine,	thre,	False
tix,	six,	two,	False
sixe,	six,	six,	True
oure,	four,	one,	False
sivne,	five,	seven,	False
sexe,	six,	six,	True
seve,	seven,	seven,	True
twoe,	two,	two,	True
e,	three,	four,	False
se,	seven,	seven,	True
five,	five,	five,	True
eix,	six,	eight,	False
five,	five,	five,	True
fure,	four,	four,	True
fure,	four,	four,	True
sivni,	seven,	seven,	True
twg,	two,	thre,	False
five,	five,	five,	True
threin,	three,	thre,	False
twoe,	two,	two,	True
twe,	two,	two,	True
one,	one,	one,	True
eoe,	two,	zero,	False
zer,	zero,	zero,	True
fovue,	four,	four,	True
sixe,	six,	six,	True
sevn,	seven,	seven,	True
zeroe,	zero,	zero,	True
n,	nine,	one,	False
eigi,	eight,	eight,	True
zeroe,	zero,	zero,	True
eige,	eight,	eight,	True
eige,	eight,	eight,	True
sixf,	six,	six,	True
sevsevne,	seven,	seven,	True
onr,	one,	one,	True
,	seven,	one,	False
five,	five,	five,	True
e,	three,	one,	False
five,	five,	five,	True
oe,	one,	one,	True
nie,	nine,	nine,	True
te,	three,	thre,	False
nef,	nine,	one,	False
zeru,	zero,	zero,	True
ei,	five,	one,	False
sioe,	nine,	zero,	False
oe,	one,	one,	True
toe,	two,	zero,	False
sive,	five,	seven,	False
sixe,	six,	six,	True
oi,	nine,	one,	False
one,	one,	one,	True
five,	five,	five,	True
ni,	nine,	nine,	True
sixe,	six,	six,	True
seinine,	nine,	seven,	False
eige,	eight,	eight,	True
er,	three,	thre,	False
one,	one,	one,	True
fivse,	five,	five,	True
fur,	four,	four,	True
e,	three,	one,	False
fivi,	five,	five,	True
five,	five,	five,	True
swxe,	six,	six,	True
seve,	seven,	seven,	True
one,	one,	one,	True
thren,	three,	thre,	False
sevni,	seven,	seven,	True
tre,	three,	thre,	False
eige,	eight,	eight,	True
five,	five,	one,	False
two,	two,	two,	True
sevene,	seven,	seven,	True
twe,	two,	two,	True
five,	five,	five,	True
tw,	two,	two,	True
one,	one,	one,	True
fure,	four,	four,	True
ure,	four,	one,	False
seve,	seven,	seven,	True
,	one,	one,	True
sixe,	six,	six,	True
five,	Five,	five,	False
ero,	zero,	zero,	True
oniv,	nine,	one,	False
five,	five,	five,	True
o,	four,	zero,	False
five,	five,	five,	True
t,	two,	thre,	False
twoe,	two,	two,	True
eighe,	eight,	eight,	True
sixf,	six,	six,	True
thr,	three,	thre,	False
sevene,	seven,	seven,	True
i,	nine,	thre,	False
eige,	eight,	eight,	True
te,	three,	thre,	False
six,	Six,	six,	False
eigte,	eight,	eight,	True
fine,	nine,	five,	False
ighn,	nine,	eight,	False
ne,	nine,	nine,	True
sivni,	seven,	seven,	True
eige,	eight,	eight,	True
foe,	four,	four,	True
sie,	six,	six,	True
un,	one,	four,	False
th,	three,	thre,	False
nine,	nine,	nine,	True
nin,	nine,	nine,	True
sivie,	five,	seven,	False
,	seven,	zero,	False
two,	two,	two,	True
eige,	eight,	eight,	True
sixe,	six,	six,	True
twe,	two,	two,	True
one,	one,	one,	True
t,	two,	thre,	False
on,	one,	one,	True
nine,	nine,	seven,	False
ninen,	nine,	nine,	True
twr,	two,	zero,	False
r,	four,	zero,	False
one,	one,	one,	True
twe,	two,	thre,	False
fiv,	five,	five,	True
five,	five,	five,	True
n,	nine,	four,	False
twn,	two,	two,	True
sixe,	six,	six,	True
,	seven,	zero,	False
sevei,	seven,	seven,	True
sin,	seven,	six,	False
fore,	four,	four,	True
zo,	two,	zero,	False
nighn,	nine,	eight,	False
nine,	nine,	nine,	True
te,	three,	thre,	False
eigte,	eight,	eight,	True
,	two,	thre,	False
six,	six,	six,	True
zeoe,	zero,	zero,	True
sive,	five,	seven,	False
nin,	nine,	nine,	True
twon,	two,	two,	True
eige,	eight,	eight,	True
foure,	four,	four,	True
eighe,	eight,	eight,	True
toe,	two,	two,	True
fe,	five,	four,	False
fiv,	five,	five,	True
tw,	two,	seven,	False
on,	one,	one,	True
two,	two,	two,	True
one,	one,	one,	True
nine,	nine,	nine,	True
sixe,	six,	six,	True
e,	three,	two,	False
eoe,	two,	thre,	False
sevsixn,	seven,	seven,	True
five,	five,	five,	True
tohe,	two,	thre,	False
toe,	two,	thre,	False
then,	seven,	thre,	False
sevni,	seven,	seven,	True
seix,	six,	six,	True
fo,	four,	four,	True
eig,	eight,	eight,	True
eighe,	eight,	eight,	True
nineg,	nine,	nine,	True
e,	three,	four,	False
nine,	nine,	nine,	True
sire,	Five,	six,	False
sevne,	seven,	seven,	True
zero,	zero,	zero,	True
five,	five,	five,	True
foure,	four,	four,	True
fivn,	five,	five,	True
ne,	nine,	one,	False
sevne,	seven,	seven,	True
twon,	two,	two,	True
toe,	two,	two,	True
ne,	nine,	nine,	True
six,	six,	six,	True
ne,	nine,	one,	False
nin,	nine,	nine,	True
fvn,	five,	seven,	False
r,	four,	zero,	False
fe,	five,	four,	False
fi,	five,	five,	True
sive,	Five,	seven,	False
fu,	four,	four,	True
zeroeg,	zero,	zero,	True
tweig,	two,	two,	True
five,	five,	five,	True
seve,	seven,	seven,	True
te,	three,	thre,	False
orn,	one,	four,	False
five,	five,	five,	True
five,	five,	five,	True
the,	three,	thre,	False
seve,	seven,	seven,	True
seve,	seven,	seven,	True
nine,	nine,	nine,	True
fit,	five,	five,	True
five,	five,	five,	True
sivixe,	six,	seven,	False
four,	four,	four,	True
five,	five,	five,	True
foe,	four,	five,	False
eighghe,	eight,	eight,	True
five,	five,	five,	True
fne,	nine,	one,	False
sixe,	six,	six,	True
eige,	eight,	eight,	True
twoi,	two,	two,	True
one,	one,	one,	True
one,	one,	one,	True
seve,	seven,	seven,	True
r,	four,	zero,	False
ive,	five,	five,	True
zeroe,	zero,	zero,	True
foure,	four,	four,	True
the,	three,	thre,	False
eighte,	eight,	eight,	True
twon,	two,	two,	True
seve,	seven,	seven,	True
foue,	four,	four,	True
one,	one,	one,	True
eief,	five,	eight,	False
twe,	two,	two,	True
fwoure,	four,	four,	True
one,	one,	one,	True
ne,	nine,	nine,	True
five,	five,	five,	True
ne,	nine,	one,	False
e,	three,	eight,	False
ewroe,	two,	zero,	False
er,	three,	zero,	False
sie,	six,	two,	False
ein,	one,	one,	True
fe,	five,	four,	False
fie,	five,	four,	False
foue,	four,	four,	True
fe,	five,	four,	False
fivn,	five,	five,	True
sie,	six,	seven,	False
seon,	seven,	zero,	False
twe,	two,	two,	True
tnhre,	three,	thre,	False
ne,	nine,	one,	False
twoe,	two,	two,	True
gzero,	zero,	zero,	True
seveie,	seven,	seven,	True
ne,	nine,	one,	False
eige,	eight,	eight,	True
oe,	nine,	two,	False
sixe,	six,	six,	True
twoe,	two,	two,	True
tie,	three,	six,	False
fine,	nine,	one,	False
s,	five,	six,	False
woe,	two,	two,	True
five,	five,	five,	True
sixe,	six,	six,	True
zers,	zero,	six,	False
eighe,	eight,	eight,	True
seve,	seven,	seven,	True
sixe,	six,	six,	True
two,	two,	two,	True
ge,	three,	eight,	False
five,	five,	five,	True
sie,	six,	two,	False
ne,	nine,	one,	False
five,	five,	five,	True
fiv,	five,	five,	True
tixe,	six,	six,	True
oure,	four,	four,	True
zen,	ten,	zero,	False
e,	three,	one,	False
oneg,	one,	one,	True
n,	nine,	nine,	True
tw,	two,	two,	True
fon,	one,	one,	True
nine,	nine,	nine,	True
sen,	three,	six,	False
e,	three,	four,	False
shvne,	seven,	seven,	True
we,	three,	two,	False
zwn,	seven,	seven,	True
zeroe,	zero,	zero,	True
seineine,	nine,	seven,	False
one,	one,	one,	True
zroe,	zero,	zero,	True
one,	one,	one,	True
nine,	nine,	nine,	True
nine,	nine,	nine,	True
hie,	five,	six,	False
zere,	zero,	zero,	True
nineig,	nine,	nine,	True
snine,	nine,	seven,	False
eioue,	nine,	four,	False
on,	one,	one,	True
fne,	nine,	four,	False
sie,	six,	six,	True
fourn,	four,	four,	True
ne,	nine,	one,	False
nine,	nine,	one,	False
fe,	five,	four,	False
zere,	zero,	zero,	True
sixe,	six,	six,	True
ere,	three,	zero,	False
te,	three,	thre,	False
tixe,	six,	two,	False
two,	two,	two,	True
two,	two,	two,	True
on,	one,	one,	True
nr,	nine,	six,	False
fiv,	five,	five,	True
sexf,	six,	six,	True
one,	one,	one,	True
tire,	four,	thre,	False
he,	three,	thre,	False
fiv,	five,	five,	True
fue,	four,	four,	True
fe,	five,	four,	False
th,	two,	thre,	False
six,	six,	six,	True
fe,	five,	four,	False
sivne,	five,	seven,	False
nine,	nine,	nine,	True
oure,	four,	four,	True
five,	five,	five,	True
ive,	five,	five,	True
iv,	four,	five,	False
ie,	three,	two,	False
five,	five,	five,	True
eie,	five,	eight,	False
eihe,	five,	eight,	False
seve,	seven,	seven,	True
ieroe,	three,	zero,	False
five,	five,	five,	True
zeoi,	two,	zero,	False
twfiv,	five,	two,	False
five,	five,	five,	True
fiv,	five,	five,	True
e,	three,	four,	False
ere,	three,	two,	False
nine,	nine,	nine,	True
nine,	nine,	nine,	True
hrei,	Three,	thre,	False
five,	five,	five,	True
ne,	nine,	one,	False
zere,	zero,	zero,	True
ine,	nine,	five,	False
oureg,	four,	four,	True
twe,	two,	two,	True
twi,	two,	two,	True
n,	nine,	one,	False
ne,	nine,	nine,	True
eige,	eight,	eight,	True
ine,	nine,	nine,	True
five,	five,	five,	True
n,	nine,	one,	False
tre,	three,	thre,	False
fivure,	five,	four,	False
siv,	five,	six,	False
twe,	two,	two,	True
e,	three,	one,	False
eve,	five,	seven,	False
sev,	seven,	seven,	True
tre,	three,	thre,	False
sivhe,	five,	seven,	False
te,	two,	thre,	False
re,	three,	thre,	False
zer,	zero,	six,	False
fe,	five,	four,	False
ie,	nine,	five,	False
five,	five,	five,	True
fiv,	five,	five,	True
tie,	three,	seven,	False
sixs,	six,	six,	True
zere,	zero,	zero,	True
twe,	two,	two,	True
ve,	five,	five,	True
eigh,	eight,	eight,	True
eighnoe,	eight,	eight,	True
seviene,	seven,	seven,	True
e,	three,	eight,	False
e,	three,	two,	False
twe,	two,	two,	True
ive,	five,	five,	True
five,	five,	four,	False
inin,	nine,	four,	False
thr,	three,	thre,	False
ni,	nine,	nine,	True
on,	one,	one,	True
fihe,	five,	four,	False
eih,	nine,	eight,	False
eight,	eight,	eight,	True
eigte,	eight,	eight,	True
siexe,	six,	six,	True
five,	five,	five,	True
five,	five,	five,	True
sive,	five,	seven,	False
o,	four,	four,	True
eighen,	eight,	eight,	True
e,	Three,	seven,	False
five,	five,	five,	True
one,	one,	one,	True
nine,	nine,	nine,	True
twro,	two,	zero,	False
siv,	Five,	seven,	False
twoein,	two,	two,	True
one,	one,	one,	True
fourein,	four,	four,	True
zre,	three,	zero,	False
in,	five,	two,	False
nine,	nine,	nine,	True
sixe,	six,	six,	True
tr,	three,	thre,	False
te,	three,	thre,	False
si,	six,	six,	True
e,	three,	one,	False
five,	Five,	five,	False
fvure,	four,	four,	True
one,	one,	one,	True
six,	six,	six,	True
eih,	five,	eight,	False
fwur,	four,	four,	True
two,	two,	two,	True
thre,	three,	thre,	False
hix,	six,	seven,	False
six,	six,	six,	True
ne,	nine,	nine,	True
twv,	two,	two,	True
ive,	five,	one,	False
sixe,	six,	six,	True
twe,	two,	two,	True
five,	five,	five,	True
fre,	three,	four,	False
fivore,	five,	four,	False
oure,	four,	four,	True
five,	five,	five,	True
t,	two,	thre,	False
sive,	five,	seven,	False
fovoue,	five,	five,	True
the,	four,	thre,	False
one,	one,	one,	True
sivx,	six,	six,	True
sighe,	nine,	eight,	False
tweg,	two,	two,	True
twof,	two,	two,	True
nine,	nine,	nine,	True
si,	six,	six,	True
five,	five,	five,	True
eive,	five,	seven,	False
two,	two,	two,	True
svxe,	five,	seven,	False
e,	three,	six,	False
five,	five,	five,	True
five,	five,	five,	True
fine,	nine,	four,	False
sixe,	six,	six,	True
thre,	three,	thre,	False
thre,	three,	thre,	False
eighe,	eight,	eight,	True
hnine,	nine,	nine,	True
sivi,	five,	seven,	False
nive,	five,	nine,	False
te,	three,	thre,	False
one,	one,	one,	True
ze,	three,	zero,	False
tw,	two,	thre,	False
nine,	nine,	nine,	True
sevevene,	seven,	seven,	True
ninene,	nine,	nine,	True
thre,	three,	thre,	False
hre,	three,	thre,	False
tnini,	nine,	nine,	True
fo,	four,	four,	True
twoe,	two,	two,	True
thren,	three,	thre,	False
oe,	one,	zero,	False
,	eight,	two,	False
sie,	six,	two,	False
foure,	four,	four,	True
tnine,	nine,	nine,	True
seive,	five,	seven,	False
tw,	two,	two,	True
six,	six,	six,	True
et,	eight,	thre,	False
sie,	six,	six,	True
zero,	zero,	zero,	True
seve,	seven,	seven,	True
sevn,	seven,	seven,	True
ftve,	five,	five,	True
five,	five,	five,	True
fone,	nine,	one,	False
twie,	two,	two,	True
tfine,	nine,	five,	False
sfeve,	five,	seven,	False
nive,	five,	nine,	False
vivf,	five,	five,	True
twoe,	two,	two,	True
seix,	six,	six,	True
sixn,	six,	six,	True
four,	four,	four,	True
eighe,	eight,	eight,	True
sin,	five,	six,	False
seven,	seven,	seven,	True
thre,	three,	thre,	False
f,	four,	four,	True
fornin,	four,	nine,	False
fivei,	five,	five,	True
one,	one,	one,	True
srn,	three,	zero,	False
on,	one,	one,	True
i,	nine,	seven,	False
sevix,	seven,	seven,	True
foure,	four,	four,	True
six,	six,	six,	True
on,	one,	one,	True
twoe,	two,	two,	True
ightg,	eight,	eight,	True
sevn,	seven,	seven,	True
twf,	two,	six,	False
one,	one,	one,	True
on,	one,	one,	True
,	Seven,	six,	False
tohr,	four,	thre,	False
hro,	three,	zero,	False
eiurn,	nine,	zero,	False
zro,	zero,	zero,	True
tghn,	nine,	eight,	False
five,	five,	five,	True
,	eight,	one,	False
nine,	nine,	nine,	True
four,	four,	four,	True
sev,	seven,	seven,	True
eigh,	eight,	eight,	True
foure,	four,	four,	True
tre,	Three,	thre,	False
zre,	three,	zero,	False
n,	nine,	one,	False
oe,	one,	one,	True
sixf,	six,	six,	True
t,	two,	thre,	False
sio,	six,	seven,	False
o,	four,	zero,	False
eighte,	eight,	eight,	True
,	one,	thre,	False
ig,	eight,	eight,	True
siv,	five,	seven,	False
thre,	three,	thre,	False
toe,	two,	thre,	False
five,	five,	five,	True
fev,	five,	seven,	False
neg,	nine,	one,	False
fiur,	four,	four,	True
eigh,	eight,	eight,	True
foure,	four,	four,	True
siv,	five,	six,	False
six,	six,	six,	True
five,	five,	five,	True
nin,	nine,	nine,	True
thre,	three,	thre,	False
nini,	nine,	nine,	True
nin,	nine,	nine,	True
on,	one,	one,	True
fiv,	five,	five,	True
tone,	one,	one,	True
fivei,	five,	five,	True
svein,	seven,	seven,	True
twoe,	two,	two,	True
ni,	nine,	nine,	True
ein,	one,	eight,	False
